"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RBBP5",7.19042889607563,0.0520601592184856,0.406210049561357,0.159882942668828,0.872973285438917,0.942941049762813
"SSBP2",26.9651069547527,0.0452284408835454,0.320327843070833,0.15985378476819,0.872996254671588,0.942941049762813
"TBC1D10C",3.08336077112603,0.0498631604181372,0.499613136213329,0.159886987860669,0.872970098834123,0.942941049762813
"TMSB4X",116.383269193732,-0.0412204396361038,0.297522477652884,-0.15996629465736,0.872907625224886,0.942941049762813
"TRPM4",6.81998179679597,-0.0486003806936477,0.382161587137091,-0.160041521863405,0.872848366029175,0.942941049762813
"ZNF134",8.45545741196112,0.052338799069202,0.417075658798099,0.16008223086893,0.872816298368103,0.942941049762813
"CERS6",29.2597644621453,-0.0437510887862628,0.351070777250363,-0.159496954382744,0.873277357654225,0.94302721715526
"EIF4EBP3",2.67034124111053,0.0428766051397638,0.516221487147985,0.159482074929724,0.873289079701651,0.94302721715526
"ETV1",1.62090540037969,-0.494621268981455,0.694798846037742,0.15954527840896,0.873239288131706,0.94302721715526
"HNRNPUL1",38.4169727367651,0.0352495531674404,0.251091172649122,0.159189009207505,0.873519962826203,0.943184823119238
"RSPH3",39.0200354149861,-0.0409714955276004,0.303340488376717,-0.1591165020549,0.873577087095678,0.943184823119238
"AC241952",3.28637194655978,-0.050670042401431,0.522639608255319,-0.158805205571107,0.873822347408804,0.943296232114585
"YAP1",39.3351689797549,0.0424881999883838,0.315059439130727,0.15883942487855,0.87379538654264,0.943296232114585
"ANKRD18CP",2.12842617781644,-0.0609075542400744,0.56138008247839,-0.158452165282515,0.874100510971245,0.94351442782808
"TRIM35",5.91536680140995,0.0465981494164347,0.470346709332394,0.158368315519982,0.874166579228019,0.94351442782808
"AC008038",3.6044698503408,-0.0207445539100946,0.610343977430556,-0.157077533216576,0.875183743663232,0.944075136645334
"MISP",19.2702059789888,-0.0445656893103644,0.392261205840419,-0.157152727031049,0.875124483633831,0.944075136645334
"PRPF39",4.6724422816996,-0.0500606786297634,0.434239886686528,-0.157205720270874,0.875082720234243,0.944075136645334
"RANBP9",40.8334951889906,0.0457001748035249,0.332656468358262,0.157675623640292,0.874712409701112,0.944026827732531
"SEC16A",49.2898646244998,0.0418666464057388,0.306861083758693,0.157434064876862,0.874902768299037,0.944075136645334
"SKIV2L",9.51569369976884,0.0483673967887363,0.378388456730821,0.157147412966817,0.875128671609611,0.944075136645334
"UBAP1L",1.12031161482558,0.0435266207692021,0.5543208886248,0.157285768318887,0.875019635892455,NA
"ZACN",2.80388270975394,-0.043008482297664,0.526361004894803,-0.157311012783751,0.874999741375301,0.944075136645334
"CWC27",7.31306750088881,0.0496655439781368,0.447183727595847,0.156903256180959,0.875321093585404,0.944146600740848
